26.50,2701,11.875569,27.585751,-2.927375,-2.725890,-1.997042,-0.108733,0.000000,11,FALSE
27.00,2701,10.411882,26.222806,-3.281015,-2.287999,-1.999836,-0.025575,0.000000,11,FALSE
27.50,2701,8.771375,25.078806,-3.533129,-1.875367,-1.999753,0.031448,0.000000,11,FALSE
28.00,2701,7.004810,24.141123,-3.705527,-1.506342,-1.998923,0.065627,0.000000,11,FALSE
28.50,2701,5.152046,23.387952,-3.818865,-1.190072,-1.998382,0.080422,0.000000,11,FALSE
29.00,2701,3.242614,22.792916,-3.890608,-0.929070,-1.998437,0.079046,0.000000,11,FALSE
29.50,2701,1.297310,22.328381,-3.934370,-0.721618,-1.998966,0.064319,0.000000,11,FALSE
30.00,2701,-0.669875,21.967572,-3.960090,-0.563640,-1.999626,0.038669,0.000000,11,FALSE
30.50,2701,-2.649920,21.685752,-3.974610,-0.449975,-1.999996,0.004195,0.000000,11,FALSE
31.00,2701,-4.637225,21.460764,-3.982369,-0.375153,-1.999653,-0.037269,0.000000,11,FALSE
31.50,2701,-6.628409,21.273188,-3.986045,-0.333830,-1.998231,-0.084090,0.000000,11,FALSE
32.00,2701,-8.621432,21.106273,-3.987100,-0.320987,-1.995453,-0.134791,0.000000,11,FALSE
32.50,2701,-10.614982,20.945779,-3.986198,-0.332004,-1.991142,-0.188023,0.000000,11,FALSE
33.00,2701,-12.608081,20.779777,-3.983525,-0.362669,-1.985237,-0.242557,0.000000,11,FALSE
33.50,2701,-14.599843,20.598443,-3.979019,-0.409160,-1.977782,-0.297283,0.000000,11,FALSE
34.00,2701,-16.589352,20.393863,-3.972525,-0.468021,-1.968920,-0.351219,0.000000,11,FALSE
34.50,2701,-18.575615,20.159852,-3.963906,-0.536140,-1.958870,-0.403518,0.000000,11,FALSE
35.00,2701,-20.557568,19.891782,-3.953100,-0.610737,-1.947911,-0.453477,0.000000,11,FALSE
35.50,2701,-22.534118,19.586414,-3.937595,-0.703807,-1.926815,-0.536082,0.000000,11,FALSE
36.00,2701,-24.502916,19.234510,-3.910338,-0.842173,-1.876261,-0.692565,0.000000,11,FALSE
36.50,2701,-26.458085,18.813423,-3.860053,-1.048806,-1.774427,-0.922717,0.000000,11,FALSE
37.00,2701,-28.388111,18.289020,-3.758866,-1.367819,-1.542561,-1.272991,0.000000,11,FALSE
37.50,2701,-30.267544,17.605111,-3.535601,-1.870701,-0.964241,-1.752210,0.000000,11,FALSE
38.00,2701,-32.035345,16.669760,-3.074242,-2.559109,0.184315,-1.991489,0.000000,11,FALSE
38.50,2701,-33.572466,15.390206,-2.369660,-3.222532,1.218801,-1.585725,0.000000,11,FALSE
39.00,2701,-34.757295,13.778940,-1.503640,-3.706625,1.692590,-1.065429,0.000000,11,FALSE
39.50,2701,-35.509116,11.925628,-0.546687,-3.962466,1.897158,-0.633082,0.000000,11,FALSE
40.00,2701,-35.782459,9.944395,0.406651,-3.979276,1.949070,-0.448471,0.000000,11,FALSE
40.50,2701,-35.579134,7.954757,1.287586,-3.787099,1.982445,-0.264407,0.000000,11,FALSE
41.00,2701,-34.935340,6.061207,2.048357,-3.435729,1.997698,-0.095923,0.000000,11,FALSE
41.50,2701,-33.911162,4.343343,2.664745,-2.983141,1.999450,0.046896,0.000000,11,FALSE
42.00,2701,-32.578789,2.851772,3.134301,-2.485187,1.993606,0.159800,0.000000,11,FALSE
42.50,2701,-31.011639,1.609178,3.470994,-1.988015,1.985181,0.243012,0.000000,11,FALSE
